,index,number_of_siblings,direct_admission,CCA,learning_style,student_id,gender,tuition,final_test,n_male,n_female,age,hours_per_week,attendance_rate,sleep_time,wake_time,mode_of_transport,bag_color,sleep_time_dt,wake_time_dt,sleep_duration,sleep_minutes
12068,12068,1,No,SPORTS,Visual,8A1SJH,Male,N,53.0,10.0,20.0,15.0,16.0,91.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12069,12069,2,No,CLUBS,Visual,CVQ14Z,Male,N,61.0,12.0,11.0,15.0,9.0,98.0,22:00,6:00,private transport,black,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12070,12070,1,No,ARTS,Auditory,Q4FIBO,Male,Y,68.0,19.0,3.0,16.0,5.0,100.0,21:00,5:00,public transport,yellow,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12071,12071,1,No,SPORTS,Auditory,4Q2RCY,Male,Y,48.0,25.0,0.0,15.0,11.0,100.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12072,12072,1,No,CLUBS,Auditory,T95F31,Male,Y,46.0,20.0,9.0,15.0,8.0,86.0,22:30,5:30,public transport,white,1900-01-01 22:30:00,1900-01-01 05:30:00,0 days 07:00:00,420
12073,12073,0,No,NONE,Visual,VBJJBQ,Male,Y,90.0,10.0,9.0,16.0,9.0,97.0,23:00,7:00,walk,red,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12074,12074,1,No,ARTS,Visual,UY9D8O,Female,N,52.0,27.0,3.0,15.0,18.0,91.0,21:30,5:30,public transport,red,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12075,12075,2,No,NONE,Visual,T8QG35,Female,Y,79.0,2.0,15.0,16.0,7.0,96.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12076,12076,0,No,ARTS,Auditory,HM7KE1,Female,N,59.0,14.0,8.0,15.0,14.0,96.0,23:00,7:00,walk,yellow,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12077,12077,1,Yes,NONE,Auditory,FEH2HK,Female,N,76.0,11.0,6.0,16.0,15.0,96.0,22:30,6:30,private transport,black,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12078,12078,1,No,ARTS,Auditory,AP4CCJ,Male,N,41.0,17.0,7.0,15.0,14.0,99.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12079,12079,2,Yes,NONE,Visual,SC5EEX,Female,Y,82.0,6.0,12.0,15.0,9.0,91.0,22:30,6:30,private transport,black,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12080,12080,0,Yes,ARTS,Visual,K2UPAZ,Male,N,74.0,15.0,0.0,16.0,10.0,93.0,23:00,7:00,walk,blue,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12081,12081,1,No,NONE,Visual,ABZAFH,Male,N,76.0,15.0,10.0,16.0,11.0,96.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12082,12082,0,Yes,NONE,Auditory,Y962TM,Female,Y,76.0,8.0,12.0,16.0,17.0,93.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12083,12083,0,Yes,ARTS,Visual,D7H3BE,Male,N,73.0,16.0,2.0,16.0,19.0,98.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12084,12084,2,Yes,ARTS,Auditory,LTRX7K,Male,N,52.0,13.0,3.0,16.0,9.0,95.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12085,12085,0,No,ARTS,Auditory,UCPBMW,Female,Y,90.0,3.0,19.0,15.0,8.0,91.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12086,12086,1,No,ARTS,Auditory,J4CS49,Male,Y,67.0,15.0,7.0,16.0,6.0,92.0,22:00,6:00,private transport,green,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12087,12087,1,No,NONE,Auditory,XRS07J,Female,Y,64.0,21.0,1.0,16.0,9.0,91.0,22:30,5:30,public transport,red,1900-01-01 22:30:00,1900-01-01 05:30:00,0 days 07:00:00,420
12088,12088,0,No,SPORTS,Auditory,B7RZ7Q,Male,Y,60.0,13.0,8.0,15.0,9.0,95.0,22:30,6:30,private transport,white,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12089,12089,0,No,SPORTS,Visual,M7GEX4,Female,N,73.0,3.0,25.0,15.0,9.0,95.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12090,12090,1,Yes,ARTS,Visual,95EVO4,Female,N,48.0,3.0,27.0,16.0,11.0,52.0,1:30,6:30,private transport,red,1900-01-01 01:30:00,1900-01-01 06:30:00,0 days 05:00:00,300
12091,12091,1,Yes,NONE,Auditory,5VES3V,Male,Y,85.0,16.0,6.0,15.0,5.0,91.0,23:00,7:00,walk,white,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12092,12092,1,Yes,NONE,Visual,EU4SAG,Male,N,100.0,13.0,4.0,16.0,6.0,97.0,21:30,5:30,public transport,yellow,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12093,12093,0,No,CLUBS,Visual,7YTIQZ,Male,Y,93.0,12.0,9.0,15.0,8.0,95.0,21:30,5:30,public transport,white,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12094,12094,2,No,SPORTS,Auditory,RCRVC9,Female,N,68.0,15.0,5.0,15.0,19.0,92.0,22:30,6:30,private transport,green,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12095,12095,0,Yes,ARTS,Visual,8CDZBF,Female,Y,87.0,1.0,16.0,16.0,6.0,91.0,23:00,7:00,walk,white,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12096,12096,1,No,SPORTS,Visual,E0GVOU,Male,Y,80.0,21.0,4.0,16.0,6.0,92.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12097,12097,0,Yes,ARTS,Auditory,3SBVEX,Male,Y,73.0,11.0,4.0,15.0,16.0,93.0,22:30,6:30,private transport,red,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12098,12098,0,No,SPORTS,Auditory,VQRQ4G,Male,N,71.0,17.0,10.0,16.0,20.0,96.0,21:00,5:00,public transport,black,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12099,12099,1,No,SPORTS,Auditory,QMAM03,Male,N,48.0,27.0,3.0,15.0,10.0,96.0,21:30,5:30,public transport,white,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12100,12100,1,No,ARTS,Auditory,H71Q0H,Female,Y,63.0,2.0,26.0,16.0,8.0,99.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12101,12101,0,Yes,ARTS,Visual,AHOYYX,Male,N,73.0,13.0,5.0,16.0,19.0,95.0,22:00,6:00,private transport,red,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12102,12102,1,Yes,ARTS,Auditory,VD9BHB,Female,N,43.0,3.0,21.0,16.0,13.0,96.0,22:00,6:00,private transport,black,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12103,12103,2,No,ARTS,Auditory,X797MW,Male,Y,68.0,18.0,1.0,16.0,16.0,99.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12104,12104,2,Yes,SPORTS,Visual,NHRP46,Female,Y,74.0,14.0,0.0,15.0,14.0,90.0,22:00,6:00,private transport,black,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12105,12105,1,Yes,CLUBS,Auditory,4G9869,Female,Y,55.0,0.0,25.0,15.0,13.0,90.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12106,12106,0,No,CLUBS,Visual,ISRM5O,Female,Y,79.0,27.0,0.0,16.0,7.0,99.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12107,12107,0,No,SPORTS,Auditory,11ELX5,Male,Y,77.0,14.0,8.0,15.0,7.0,98.0,22:00,6:00,private transport,green,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12108,12108,2,No,SPORTS,Auditory,L6HMC5,Male,Y,77.0,14.0,7.0,16.0,9.0,95.0,22:30,6:30,private transport,black,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12109,12109,1,No,CLUBS,Visual,OQDTML,Female,Y,59.0,26.0,2.0,15.0,17.0,91.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12110,12110,1,No,SPORTS,Auditory,NEZ8DR,Female,N,51.0,30.0,1.0,15.0,10.0,91.0,22:30,6:30,private transport,white,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12111,12111,0,Yes,NONE,Auditory,GI4E4J,Female,Y,75.0,14.0,6.0,15.0,11.0,95.0,23:00,7:00,walk,yellow,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12112,12112,1,No,ARTS,Auditory,N0TTSZ,Male,N,54.0,18.0,13.0,15.0,19.0,96.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12113,12113,2,No,ARTS,Auditory,6ASBQT,Male,Y,62.0,13.0,7.0,16.0,19.0,91.0,23:00,7:00,walk,red,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12114,12114,2,No,ARTS,Auditory,A3W9U1,Female,Y,70.0,15.0,6.0,16.0,16.0,90.0,22:30,6:30,private transport,red,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12115,12115,1,No,SPORTS,Auditory,N5IUOR,Female,N,46.0,7.0,23.0,16.0,2.0,99.0,22:00,6:00,private transport,black,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12116,12116,0,No,NONE,Auditory,7PFALJ,Female,N,70.0,12.0,15.0,15.0,17.0,99.0,21:30,5:30,public transport,white,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12117,12117,1,No,CLUBS,Auditory,QAKK60,Female,N,60.0,21.0,6.0,16.0,10.0,99.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12118,12118,0,No,CLUBS,Auditory,2TXMYT,Male,N,60.0,18.0,3.0,15.0,8.0,91.0,23:00,7:00,walk,green,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12119,12119,0,No,ARTS,Auditory,GSUUMK,Male,Y,66.0,22.0,5.0,15.0,12.0,91.0,23:00,6:00,private transport,yellow,1900-01-01 23:00:00,1900-01-01 06:00:00,0 days 07:00:00,420
12120,12120,0,No,NONE,Auditory,I5CNRA,Female,N,63.0,9.0,12.0,16.0,18.0,99.0,23:00,7:00,walk,black,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12121,12121,2,Yes,CLUBS,Visual,XE6FIK,Male,Y,80.0,11.0,3.0,16.0,7.0,100.0,21:00,5:00,public transport,yellow,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12122,12122,1,No,SPORTS,Visual,HTSO04,Male,Y,56.0,20.0,10.0,16.0,13.0,98.0,21:00,5:00,public transport,blue,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12123,12123,1,Yes,CLUBS,Auditory,P6ZDYY,Female,N,55.0,5.0,20.0,16.0,5.0,92.0,23:00,7:00,walk,green,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12124,12124,0,No,SPORTS,Visual,I0DP4X,Male,N,90.0,13.0,6.0,15.0,7.0,91.0,21:30,5:30,public transport,yellow,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12125,12125,1,Yes,NONE,Auditory,IGFK6F,Female,Y,72.0,0.0,20.0,15.0,14.0,97.0,23:00,7:00,walk,red,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12126,12126,1,Yes,SPORTS,Visual,R4R1X0,Male,N,45.0,16.0,14.0,16.0,12.0,84.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12127,12127,0,Yes,NONE,Visual,ZW6Q7X,Male,N,81.0,15.0,0.0,16.0,5.0,95.0,23:00,7:00,walk,red,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12128,12128,1,No,CLUBS,Auditory,ZCMIUX,Female,Y,52.0,1.0,23.0,16.0,9.0,91.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12129,12129,0,No,NONE,Auditory,K8VAUB,Male,Y,94.0,14.0,7.0,15.0,6.0,97.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12130,12130,1,No,NONE,Visual,J61TWE,Male,Y,65.0,20.0,4.0,15.0,8.0,96.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12131,12131,2,No,ARTS,Auditory,X7I9AP,Male,Y,51.0,15.0,3.0,15.0,18.0,95.0,22:00,6:00,private transport,red,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12132,12132,2,No,CLUBS,Visual,VSV4C7,Male,Y,77.0,11.0,6.0,16.0,8.0,99.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12133,12133,2,Yes,CLUBS,Visual,A70KZY,Female,Y,74.0,5.0,9.0,15.0,6.0,95.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12134,12134,0,No,SPORTS,Auditory,N0Y0BD,Male,Y,66.0,21.0,6.0,15.0,16.0,94.0,23:00,7:00,walk,black,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12135,12135,0,No,ARTS,Auditory,LLYIFL,Male,Y,69.0,14.0,7.0,15.0,12.0,92.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12136,12136,1,Yes,ARTS,Auditory,AIVM32,Female,Y,79.0,6.0,11.0,16.0,6.0,97.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12137,12137,2,Yes,NONE,Visual,DVCVPX,Male,N,79.0,13.0,5.0,16.0,9.0,96.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12138,12138,2,Yes,SPORTS,Visual,MHY0WF,Male,N,72.0,19.0,1.0,16.0,14.0,90.0,0:00,7:00,walk,black,1900-01-01 00:00:00,1900-01-01 07:00:00,0 days 07:00:00,420
12139,12139,2,No,ARTS,Visual,24F2J4,Female,Y,74.0,13.0,8.0,16.0,6.0,98.0,22:30,6:30,private transport,green,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12140,12140,1,Yes,ARTS,Auditory,HY8J34,Male,N,47.0,14.0,11.0,15.0,14.0,91.0,22:30,6:30,private transport,blue,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12141,12141,1,No,CLUBS,Auditory,QT0ENW,Male,Y,67.0,19.0,9.0,16.0,7.0,91.0,23:00,7:00,walk,black,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12142,12142,1,Yes,CLUBS,Visual,QEC4QE,Female,Y,57.0,1.0,26.0,15.0,15.0,93.0,22:30,6:30,private transport,white,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12143,12143,1,Yes,CLUBS,Auditory,0C96ZX,Female,N,56.0,18.0,7.0,16.0,20.0,100.0,22:30,6:30,private transport,green,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12144,12144,0,No,ARTS,Visual,8GWSQP,Female,N,59.0,18.0,4.0,15.0,12.0,96.0,22:30,6:30,private transport,red,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12145,12145,1,Yes,NONE,Auditory,ZJ72IN,Male,N,86.0,20.0,2.0,15.0,8.0,100.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12146,12146,0,No,ARTS,Auditory,ETD9YS,Female,N,76.0,17.0,10.0,16.0,16.0,98.0,23:00,7:00,walk,red,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12147,12147,2,Yes,ARTS,Visual,Y5JXZZ,Female,Y,83.0,7.0,11.0,15.0,8.0,95.0,21:00,5:00,public transport,white,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12148,12148,0,No,SPORTS,Auditory,M3JES2,Female,Y,72.0,20.0,3.0,16.0,20.0,97.0,22:00,6:00,private transport,green,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12149,12149,0,No,ARTS,Visual,1TZDQL,Male,N,72.0,19.0,2.0,15.0,18.0,98.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12150,12150,0,No,NONE,Auditory,678TIB,Female,Y,58.0,0.0,22.0,16.0,6.0,94.0,22:00,6:00,private transport,green,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12151,12151,0,No,CLUBS,Visual,F21WEG,Female,N,82.0,22.0,2.0,15.0,5.0,98.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12152,12152,1,No,SPORTS,Visual,3SL8HS,Female,Y,60.0,12.0,16.0,15.0,14.0,90.0,22:30,6:30,private transport,black,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12153,12153,1,Yes,NONE,Auditory,PRHE0B,Male,N,41.0,16.0,12.0,16.0,5.0,98.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12154,12154,1,No,ARTS,Auditory,IZXAVO,Male,N,42.0,20.0,8.0,16.0,6.0,95.0,0:00,6:00,private transport,green,1900-01-01 00:00:00,1900-01-01 06:00:00,0 days 06:00:00,360
12155,12155,0,Yes,CLUBS,Visual,Z91IM0,Female,Y,74.0,6.0,10.0,15.0,17.0,91.0,22:30,5:30,public transport,red,1900-01-01 22:30:00,1900-01-01 05:30:00,0 days 07:00:00,420
12156,12156,1,No,CLUBS,Visual,VD30N1,Male,N,44.0,13.0,17.0,16.0,7.0,96.0,21:30,5:30,public transport,blue,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12157,12157,2,No,SPORTS,Auditory,BSVA2R,Male,N,62.0,17.0,6.0,16.0,19.0,98.0,21:30,5:30,public transport,blue,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12158,12158,0,No,NONE,Visual,SMAYT8,Female,N,89.0,12.0,11.0,16.0,6.0,91.0,21:30,5:30,public transport,red,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12159,12159,1,No,CLUBS,Auditory,GUT7TQ,Female,N,50.0,8.0,17.0,15.0,7.0,66.0,1:00,7:00,walk,green,1900-01-01 01:00:00,1900-01-01 07:00:00,0 days 06:00:00,360
12160,12160,1,Yes,SPORTS,Auditory,K26T5L,Male,Y,77.0,16.0,1.0,15.0,6.0,98.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12161,12161,2,No,SPORTS,Visual,58ZTQR,Female,Y,78.0,14.0,3.0,15.0,8.0,93.0,21:00,5:00,public transport,black,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12162,12162,1,No,SPORTS,Auditory,NDEK7Y,Male,Y,43.0,12.0,12.0,15.0,10.0,53.0,0:30,5:30,public transport,white,1900-01-01 00:30:00,1900-01-01 05:30:00,0 days 05:00:00,300
12163,12163,0,Yes,NONE,Auditory,5L59PJ,Male,Y,78.0,13.0,2.0,16.0,8.0,92.0,22:30,6:30,private transport,black,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12164,12164,0,No,ARTS,Visual,YKB605,Male,Y,70.0,21.0,1.0,15.0,9.0,97.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12165,12165,0,No,ARTS,Auditory,1INPVN,Male,N,55.0,21.0,1.0,16.0,15.0,91.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12166,12166,0,No,CLUBS,Auditory,0VTYP7,Male,Y,94.0,16.0,5.0,15.0,7.0,95.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12167,12167,2,No,SPORTS,Auditory,9XG94S,Male,Y,68.0,15.0,7.0,16.0,8.0,98.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12168,12168,2,Yes,ARTS,Visual,F544F6,Male,N,71.0,14.0,6.0,16.0,5.0,95.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12169,12169,1,No,ARTS,Auditory,BPI5FT,Male,N,53.0,12.0,17.0,15.0,8.0,96.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12170,12170,1,Yes,SPORTS,Visual,4NL4L0,Male,N,82.0,13.0,4.0,15.0,6.0,99.0,21:30,5:30,public transport,blue,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12171,12171,1,Yes,SPORTS,Visual,3HR9X8,Male,N,90.0,16.0,5.0,15.0,7.0,96.0,21:30,5:30,public transport,red,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12172,12172,0,No,CLUBS,Auditory,6P9BLT,Female,Y,57.0,0.0,21.0,16.0,9.0,98.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12173,12173,1,Yes,CLUBS,Auditory,G4M80K,Female,Y,77.0,16.0,4.0,16.0,8.0,97.0,21:00,5:00,public transport,white,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12174,12174,0,No,SPORTS,Visual,KUTQ5E,Male,Y,68.0,16.0,7.0,16.0,9.0,91.0,22:30,6:30,private transport,red,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12175,12175,1,No,ARTS,Auditory,9DK44K,Female,N,53.0,25.0,4.0,16.0,6.0,97.0,21:00,5:00,public transport,black,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12176,12176,1,No,NONE,Auditory,1SABLK,Female,Y,60.0,0.0,27.0,15.0,6.0,100.0,21:30,5:30,public transport,white,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12177,12177,1,Yes,SPORTS,Auditory,CZH0OA,Male,N,45.0,12.0,13.0,15.0,6.0,44.0,2:30,6:30,private transport,black,1900-01-01 02:30:00,1900-01-01 06:30:00,0 days 04:00:00,240
12178,12178,1,No,NONE,Auditory,K3FB7X,Female,N,60.0,25.0,2.0,16.0,11.0,92.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12179,12179,1,No,SPORTS,Auditory,SMIEL9,Male,Y,67.0,10.0,18.0,15.0,17.0,93.0,23:00,7:00,walk,white,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12180,12180,0,No,SPORTS,Auditory,4MYAYO,Female,Y,61.0,5.0,17.0,15.0,14.0,93.0,22:30,6:30,private transport,red,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12181,12181,1,Yes,NONE,Visual,CSM4UQ,Female,Y,84.0,3.0,19.0,15.0,6.0,90.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12182,12182,1,No,CLUBS,Auditory,YBGRGZ,Female,N,54.0,12.0,17.0,15.0,16.0,98.0,22:30,6:30,private transport,red,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
12183,12183,1,Yes,SPORTS,Visual,N3O436,Female,Y,100.0,1.0,16.0,16.0,10.0,100.0,21:30,5:30,public transport,black,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
12184,12184,1,No,ARTS,Visual,NZBKAI,Female,N,46.0,20.0,10.0,16.0,11.0,95.0,2:00,6:00,private transport,black,1900-01-01 02:00:00,1900-01-01 06:00:00,0 days 04:00:00,240
12185,12185,0,No,NONE,Visual,Q7HP3N,Female,N,67.0,6.0,22.0,15.0,11.0,98.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12186,12186,1,No,SPORTS,Visual,EYZU9F,Male,N,78.0,18.0,7.0,16.0,10.0,99.0,22:00,6:00,private transport,black,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12187,12187,2,No,CLUBS,Auditory,2S50HE,Male,Y,53.0,10.0,9.0,16.0,18.0,93.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12188,12188,2,No,ARTS,Visual,MUPD7V,Female,N,45.0,15.0,9.0,15.0,9.0,56.0,0:00,5:00,public transport,blue,1900-01-01 00:00:00,1900-01-01 05:00:00,0 days 05:00:00,300
12189,12189,0,No,NONE,Auditory,WFNGQS,Female,N,87.0,17.0,5.0,15.0,8.0,91.0,0:00,7:00,walk,yellow,1900-01-01 00:00:00,1900-01-01 07:00:00,0 days 07:00:00,420
12190,12190,0,No,NONE,Visual,908EOI,Male,Y,70.0,21.0,1.0,15.0,10.0,99.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
12191,12191,1,No,SPORTS,Auditory,4U5LQ9,Female,N,64.0,4.0,18.0,15.0,7.0,95.0,21:00,5:00,public transport,white,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
12192,12192,1,Yes,NONE,Auditory,J4LF63,Female,Y,80.0,2.0,15.0,16.0,7.0,99.0,23:00,7:00,walk,green,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12193,12193,2,No,ARTS,Visual,EC2G5D,Female,Y,80.0,17.0,0.0,15.0,9.0,90.0,23:00,7:00,walk,red,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
12194,12194,1,No,ARTS,Visual,XRU3OD,Male,N,78.0,25.0,0.0,16.0,8.0,97.0,21:30,5:30,public transport,black,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
